Employee Id,Department,Job Title,Hourly Rate 
E06428,Seattle Dept of Transportation,Traffic Sign&Marking Lead Wkr,38.84
E06429,Seattle Dept of Transportation,Traffic Sign&Marking Lead Wkr,38.84
E06430,Seattle Dept of Transportation,Radio Dispatcher,34.4
E06431,Seattle Dept of Transportation,Engrng Emerg Laborer,42.04
E06432,Seattle Dept of Transportation,Executive3,110.614
E06433,Seattle Dept of Transportation,"StratAdvsr2,General Govt",77.499
E06434,Seattle Dept of Transportation,"Capital Prjts Coord,Sr",69.48
E06435,Seattle Dept of Transportation,"StratAdvsr2,Engrng&Plans Rev",78.78
E06436,Seattle Dept of Transportation,Cooperative Intern *,20.94
E06437,Seattle Dept of Transportation,Student Accountant Intern *,27.19
E06438,Seattle Dept of Transportation,"Civil Engrng Spec,Assoc",51.14
E06439,Information Technology,"Info Technol Prof A,Exempt",85.416
E06440,Information Technology,Info Technol Prof B-BU,64.538
E06441,Information Technology,Info Technol Prof B-BU,63.25
E06442,Information Technology,Info Technol Prof B-BU,64.89
E06443,Information Technology,Info Technol Prof B-BU,64.89
E06444,Information Technology,Info Technol Prof B-BU,57.233
E06445,Information Technology,Info Technol Prof B-BU,62.807
E06446,Information Technology,Info Technol Prof B-BU,61.389
E06447,Information Technology,Info Technol Prof B-BU,61
E06448,Information Technology,"Info Technol Prof A,Exempt",76.808
E06449,Information Technology,"Info Technol Prof A,Exempt",81.319
E06450,Information Technology,Info Technol Prof C-BU,53
E06451,Information Technology,Info Technol Prof B-BU,61.152
E06452,Information Technology,Info Technol Prof B-BU,67.525
E06453,Information Technology,Info Technol Prof C-BU,55
E06454,Information Technology,Info Technol Prof C-BU,58.374
E06455,Information Technology,Info Technol Systs Anlyst,54.3
E06456,Information Technology,"StratAdvsr1,Info Technol",70.457
E06457,Sustainability & Environment,Muni Government Intern *,25.68
E06458,Police Department,Executive4,136.261
E06459,Police Department,Pol Ofcr- Student,53.39
E06460,Police Department,Pol Ofcr- Student,53.39
E06461,Police Department,"StratAdvsr2,CL&PS",70.457
E06462,Police Department,Pol Ofcr-SWAT-BWV,78.86
E06463,Police Department,Pol Ofcr-Canine-BWV,75.6
E06464,Police Department,Parking Enf Ofcr,33.59
E06465,Police Department,Pol Ofcr-Patrl-BWV,68.76
E06466,Police Department,"Fin Anlyst,Sr-BU",58.37
E06467,Police Department,Pol Ofcr-Patrl-BWV,76.59
E06468,Police Department,Pol Sgt-Patrl-BWV,79.13
E06469,Police Department,Pol Ofcr-Patrl-BWV,71.37
E06470,Police Department,Pol Ofcr-Patrl-BWV,68.76
E06471,Police Department,Pol Sgt-Patrl-BWV,82.13
E06472,Police Department,Pol Ofcr-BWV,59.25
E06473,Police Department,Pol Ofcr-Patrl-BWV,71.37
E06474,Police Department,Pol Ofcr-Patrl-BWV,76.59
E06475,Police Department,Pol Ofcr-BWV,62.17
E06476,Police Department,Pol Ofcr-Patrl-BWV,68.76
E06477,Police Department,Pol Sgt-Patrl-BWV,86.63
E06478,Police Department,Pol Ofcr-Patrl-BWV,68.76
E06479,Police Department,Pol Ofcr-Patrl-BWV,75.28
E06480,Police Department,Pol Ofcr-BWV,57.11
E06481,Police Department,Pol Ofcr-Patrl-BWV,67.46
E06482,Police Department,Pol Sgt-Patrl-BWV,85.88
